url,srcFileName,ignoredMappings,ignoredElements,RMD_TP_raw_abstractMapping,RMD_TP_abstractMapping,RMD_FP_abstractMapping,RMD_FN_abstractMapping,RMD_TP_raw_programElement,RMD_TP_programElement,RMD_FP_programElement,RMD_FN_programElement,GTG_TP_raw_abstractMapping,GTG_TP_abstractMapping,GTG_FP_abstractMapping,GTG_FN_abstractMapping,GTG_TP_raw_programElement,GTG_TP_programElement,GTG_FP_programElement,GTG_FN_programElement,GTS_TP_raw_abstractMapping,GTS_TP_abstractMapping,GTS_FP_abstractMapping,GTS_FN_abstractMapping,GTS_TP_raw_programElement,GTS_TP_programElement,GTS_FP_programElement,GTS_FN_programElement,IJM_TP_raw_abstractMapping,IJM_TP_abstractMapping,IJM_FP_abstractMapping,IJM_FN_abstractMapping,IJM_TP_raw_programElement,IJM_TP_programElement,IJM_FP_programElement,IJM_FN_programElement,MTD_TP_raw_abstractMapping,MTD_TP_abstractMapping,MTD_FP_abstractMapping,MTD_FN_abstractMapping,MTD_TP_raw_programElement,MTD_TP_programElement,MTD_FP_programElement,MTD_FN_programElement,GT2_TP_raw_abstractMapping,GT2_TP_abstractMapping,GT2_FP_abstractMapping,GT2_FN_abstractMapping,GT2_TP_raw_programElement,GT2_TP_programElement,GT2_FP_programElement,GT2_FN_programElement
JxPath/commit/7,src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationLessThanOrEqual,4,2,4,0,0,0,3,1,0,0,4,0,1,0,3,1,1,0,4,0,0,0,3,1,0,0,4,0,0,0,3,1,0,0,4,0,2,0,3,1,1,0,4,0,1,0,3,1,1,0
JxPath/commit/8,src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationRelationalExpression,35,8,56,21,0,0,10,2,0,0,56,21,0,0,10,2,0,0,56,21,0,0,10,2,0,0,56,21,0,0,10,2,0,0,56,21,0,0,10,2,0,0,56,21,0,0,10,2,0,0
Lang/commit/1,src_main_java_org_apache_commons_lang3_math_NumberUtils,422,65,556,134,0,0,67,2,0,0,556,134,0,0,67,2,0,0,556,134,0,0,67,2,0,0,556,134,0,0,67,2,0,0,556,134,0,0,67,2,0,0,556,134,0,0,67,2,0,0
Lang/commit/10,src_main_java_org_apache_commons_lang3_time_FastDateParser,321,95,351,30,0,0,97,2,0,0,351,30,0,0,97,2,0,0,351,30,0,0,97,2,0,0,351,30,0,0,97,2,0,0,351,30,0,0,97,2,0,0,351,30,0,0,97,2,0,0
Lang/commit/11,src_main_java_org_apache_commons_lang3_RandomStringUtils,28,12,88,60,0,0,14,2,0,0,88,60,0,0,14,2,0,0,88,60,0,0,14,2,0,0,88,60,0,0,14,2,0,0,88,60,0,0,14,2,0,0,88,60,0,0,14,2,0,0
Lang/commit/12,src_main_java_org_apache_commons_lang3_RandomStringUtils,28,12,81,53,0,0,14,2,0,0,80,52,1,1,14,2,0,0,80,52,1,1,14,2,0,0,80,52,1,1,14,2,0,0,80,52,1,1,14,2,0,0,80,52,1,1,14,2,0,0
Lang/commit/13,src_main_java_org_apache_commons_lang3_SerializationUtils,74,7,84,10,0,0,11,4,0,0,83,9,1,1,11,4,0,0,83,9,1,1,11,4,0,0,83,9,1,1,11,4,0,0,82,8,2,2,11,4,0,0,83,9,1,1,11,4,0,0
Lang/commit/14,src_main_java_org_apache_commons_lang3_StringUtils,1887,177,1895,8,0,0,179,2,0,0,1895,8,0,0,179,2,0,0,1895,8,0,0,179,2,0,0,1895,8,0,0,179,2,0,0,1895,8,0,0,179,2,0,0,1895,8,0,0,179,2,0,0
Lang/commit/15,src_main_java_org_apache_commons_lang3_reflect_TypeUtils,379,26,419,40,0,2,29,3,0,0,421,42,0,0,29,3,0,0,419,40,0,2,29,3,0,0,421,42,0,0,29,3,0,0,421,42,0,0,29,3,0,0,421,42,0,0,29,3,0,0
Lang/commit/16,src_main_java_org_apache_commons_lang3_math_NumberUtils,452,64,570,118,0,0,66,2,0,0,570,118,0,0,66,2,0,0,570,118,0,0,66,2,0,0,570,118,0,0,66,2,0,0,570,118,0,0,66,2,0,0,570,118,0,0,66,2,0,0
Lang/commit/17,src_main_java_org_apache_commons_lang3_text_translate_CharSequenceTranslator,18,4,37,19,0,0,6,2,0,0,36,18,1,1,6,2,0,0,34,16,3,3,6,2,0,0,32,14,3,5,6,2,0,0,32,14,2,5,6,2,0,0,31,13,3,6,6,2,0,0
Lang/commit/18,src_main_java_org_apache_commons_lang3_time_FastDateFormat,356,143,470,114,0,0,145,2,0,0,467,111,1,3,145,2,0,0,467,111,1,3,145,2,0,0,468,112,2,2,145,2,0,0,468,112,2,2,145,2,0,0,468,112,2,2,145,2,0,0
Lang/commit/19,src_main_java_org_apache_commons_lang3_text_translate_NumericEntityUnescaper,0,0,35,35,0,0,2,2,0,0,35,35,0,0,2,2,0,0,35,35,0,0,2,2,0,0,35,35,0,0,2,2,0,0,34,34,1,1,2,2,0,0,35,35,0,0,2,2,0,0
Lang/commit/20,src_main_java_org_apache_commons_lang3_StringUtils,1836,174,1898,62,0,2,177,3,0,0,1900,64,0,0,177,3,0,0,1898,62,0,2,177,3,0,0,1900,64,0,0,177,3,0,0,1900,64,0,0,177,3,0,0,1900,64,0,0,177,3,0,0
Lang/commit/21,src_main_java_org_apache_commons_lang3_time_DateUtils,468,79,473,5,0,0,81,2,0,0,473,5,0,0,81,2,0,0,473,5,0,0,81,2,0,0,473,5,0,0,81,2,0,0,473,5,0,0,81,2,0,0,473,5,0,0,81,2,0,0
Lang/commit/22,src_main_java_org_apache_commons_lang3_math_Fraction,330,51,362,32,0,0,53,2,0,0,362,32,0,0,53,2,0,0,362,32,0,0,53,2,0,0,362,32,0,0,53,2,0,0,362,32,0,0,53,2,0,0,362,32,0,0,53,2,0,0
Lang/commit/23,src_main_java_org_apache_commons_lang3_text_ExtendedMessageFormat,219,28,219,0,0,0,29,1,0,0,219,0,0,0,29,1,0,0,219,0,0,0,29,1,0,0,219,0,0,0,29,1,0,0,219,0,0,0,29,1,0,0,219,0,0,0,29,1,0,0
Lang/commit/24,src_main_java_org_apache_commons_lang3_math_NumberUtils,491,64,572,81,0,0,66,2,0,0,572,81,0,0,66,2,0,0,572,81,0,0,66,2,0,0,572,81,0,0,66,2,0,0,572,81,0,0,66,2,0,0,572,81,0,0,66,2,0,0
Lang/commit/26,src_main_java_org_apache_commons_lang3_time_FastDateFormat,601,160,605,4,0,0,162,2,0,0,605,4,0,0,162,2,0,0,605,4,0,0,162,2,0,0,605,4,0,0,162,2,0,0,605,4,0,0,162,2,0,0,605,4,0,0,162,2,0,0
Lang/commit/27,src_main_java_org_apache_commons_lang3_math_NumberUtils,454,64,569,115,0,0,66,2,0,0,569,115,0,0,66,2,0,0,569,115,0,0,66,2,0,0,569,115,0,0,66,2,0,0,569,115,0,0,66,2,0,0,569,115,0,0,66,2,0,0
Lang/commit/28,src_main_java_org_apache_commons_lang3_text_translate_NumericEntityUnescaper,0,0,27,27,0,0,2,2,0,0,27,27,0,0,2,2,0,0,27,27,0,0,2,2,0,0,27,27,0,0,2,2,0,0,27,27,0,0,2,2,0,0,27,27,0,0,2,2,0,0
Lang/commit/29,src_main_java_org_apache_commons_lang3_SystemUtils,110,100,112,2,0,0,102,2,0,0,112,2,0,0,102,2,0,0,112,2,0,0,102,2,0,0,112,2,0,0,102,2,0,0,112,2,0,0,102,2,0,0,112,2,0,0,102,2,0,0
Lang/commit/3,src_main_java_org_apache_commons_lang3_math_NumberUtils,422,65,552,130,0,0,67,2,0,0,550,128,2,2,67,2,0,0,550,128,2,2,67,2,0,0,550,128,2,2,67,2,0,0,550,128,2,2,67,2,0,0,550,128,2,2,67,2,0,0
Lang/commit/30,src_main_java_org_apache_commons_lang3_StringUtils,1666,155,1753,87,0,0,162,7,0,0,1744,78,9,9,162,7,0,0,1743,77,10,10,162,7,0,0,1740,74,9,13,162,7,0,0,1741,75,12,12,162,7,0,0,1732,66,15,21,162,7,0,0
Lang/commit/31,src_main_java_org_apache_commons_lang3_StringUtils,1724,160,1739,15,0,0,162,2,0,0,1738,14,1,1,162,2,0,0,1738,14,1,1,162,2,0,0,1735,11,3,4,162,2,0,0,1736,12,3,3,162,2,0,0,1735,11,3,4,162,2,0,0
Lang/commit/32,src_main_java_org_apache_commons_lang3_builder_HashCodeBuilder,214,35,220,6,0,0,40,5,0,0,219,5,2,1,40,5,0,0,219,5,2,1,40,5,0,0,219,5,0,1,40,5,0,0,219,5,1,1,40,5,0,0,219,5,2,1,40,5,0,0
Lang/commit/33,src_main_java_org_apache_commons_lang3_ClassUtils,344,43,382,38,0,0,45,2,0,0,382,38,0,0,45,2,0,0,382,38,0,0,45,2,0,0,382,38,0,0,45,2,0,0,382,38,0,0,45,2,0,0,382,38,0,0,45,2,0,0
Lang/commit/34,src_main_java_org_apache_commons_lang3_builder_ToStringStyle,640,156,645,5,0,0,159,3,0,0,645,5,0,0,159,3,0,0,645,5,0,0,159,3,0,0,645,5,0,0,159,3,0,0,645,5,0,0,159,3,0,0,645,5,0,0,159,3,0,0
Lang/commit/35,src_main_java_org_apache_commons_lang3_ArrayUtils,1396,193,1419,23,0,0,196,3,0,0,1419,23,0,0,196,3,0,0,1417,21,0,2,196,3,0,0,1419,23,0,0,196,3,0,0,1419,23,0,0,196,3,0,0,1419,23,0,0,196,3,0,0
Lang/commit/36,src_java_org_apache_commons_lang3_math_NumberUtils,373,63,563,190,0,0,66,3,0,0,563,190,0,0,66,3,0,0,563,190,0,0,66,3,0,0,562,189,1,1,66,3,0,0,563,190,0,0,66,3,0,0,562,189,1,1,66,3,0,0
Lang/commit/37,src_java_org_apache_commons_lang3_ArrayUtils,1389,193,1401,12,0,0,195,2,0,0,1401,12,0,0,195,2,0,0,1401,12,0,0,195,2,0,0,1401,12,0,0,195,2,0,0,1401,12,0,0,195,2,0,0,1401,12,0,0,195,2,0,0
Lang/commit/38,src_java_org_apache_commons_lang3_time_FastDateFormat,598,160,604,6,0,0,162,2,0,0,604,6,0,0,162,2,0,0,604,6,0,0,162,2,0,0,604,6,0,0,162,2,0,0,604,6,0,0,162,2,0,0,604,6,0,0,162,2,0,0
Lang/commit/39,src_java_org_apache_commons_lang3_StringUtils,1585,153,1661,76,0,0,155,2,0,0,1661,76,0,0,155,2,0,0,1661,76,0,0,155,2,0,0,1661,76,0,0,155,2,0,0,1661,76,0,0,155,2,0,0,1661,76,0,0,155,2,0,0
Lang/commit/4,src_main_java_org_apache_commons_lang3_text_translate_LookupTranslator,0,2,32,32,0,0,6,4,0,0,32,32,0,0,6,4,0,0,32,32,0,0,6,4,0,0,32,32,0,0,6,4,0,0,32,32,0,0,6,4,0,0,32,32,0,0,6,4,0,0
Lang/commit/40,src_java_org_apache_commons_lang_StringUtils,1618,152,1622,4,0,0,154,2,0,0,1622,4,0,0,154,2,0,0,1622,4,1,0,154,2,0,0,1622,4,0,0,154,2,0,0,1622,4,1,0,154,2,0,0,1622,4,0,0,154,2,0,0
Lang/commit/41,src_java_org_apache_commons_lang_ClassUtils,314,42,363,49,0,0,45,3,0,0,359,45,0,4,44,2,0,1,360,46,0,3,45,3,0,0,363,49,0,0,45,3,0,0,362,48,1,1,45,3,0,0,363,49,0,0,45,3,0,0
Lang/commit/43,src_java_org_apache_commons_lang_text_ExtendedMessageFormat,196,27,218,22,0,0,29,2,0,0,218,22,0,0,29,2,0,0,218,22,0,0,29,2,0,0,218,22,0,0,29,2,0,0,218,22,0,0,29,2,0,0,218,22,0,0,29,2,0,0
Lang/commit/44,src_java_org_apache_commons_lang_NumberUtils,185,18,300,115,0,0,20,2,0,0,300,115,0,0,20,2,0,0,300,115,0,0,20,2,0,0,300,115,0,0,20,2,0,0,300,115,0,0,20,2,0,0,300,115,0,0,20,2,0,0
Lang/commit/45,src_java_org_apache_commons_lang_WordUtils,169,13,198,29,0,0,15,2,0,0,198,29,0,0,15,2,0,0,198,29,0,0,15,2,0,0,198,29,0,0,15,2,0,0,198,29,0,0,15,2,0,0,198,29,0,0,15,2,0,0
Lang/commit/46,src_java_org_apache_commons_lang_StringEscapeUtils,221,23,315,94,0,0,30,7,0,0,315,94,0,0,30,7,0,0,315,94,0,0,30,7,0,0,315,94,0,0,30,7,0,0,315,94,0,0,30,7,0,0,315,94,0,0,30,7,0,0
Lang/commit/47,src_java_org_apache_commons_lang_text_StrBuilder,987,161,1021,34,0,0,164,3,0,0,1021,34,0,0,164,3,0,0,1021,34,0,0,164,3,0,0,1021,34,0,0,164,3,0,0,1021,34,0,0,164,3,0,0,1021,34,0,0,164,3,0,0
Lang/commit/48,src_java_org_apache_commons_lang_builder_EqualsBuilder,287,29,332,45,0,0,31,2,0,0,331,44,1,1,31,2,0,0,331,44,1,1,31,2,0,0,331,44,1,1,31,2,0,0,331,44,1,1,31,2,0,0,331,44,1,1,31,2,0,0
Lang/commit/49,src_java_org_apache_commons_lang_math_Fraction,354,51,360,6,0,0,53,2,0,0,360,6,0,0,53,2,0,0,360,6,0,0,53,2,0,0,360,6,0,0,53,2,0,0,360,6,0,0,53,2,0,0,360,6,0,0,53,2,0,0
Lang/commit/50,src_java_org_apache_commons_lang_time_FastDateFormat,562,160,604,42,0,0,163,3,0,0,604,42,0,0,163,3,0,0,604,42,0,0,163,3,0,0,604,42,0,0,163,3,0,0,598,36,0,6,163,3,0,0,604,42,0,0,163,3,0,0
Lang/commit/51,src_java_org_apache_commons_lang_BooleanUtils,231,36,263,32,0,0,38,2,0,0,263,32,0,0,38,2,0,0,263,32,0,0,38,2,0,0,263,32,0,0,38,2,0,0,263,32,0,0,38,2,0,0,263,32,0,0,38,2,0,0
Lang/commit/52,src_java_org_apache_commons_lang_StringEscapeUtils,184,20,254,70,0,0,22,2,0,0,251,67,3,3,22,2,0,0,252,68,2,2,22,2,0,0,252,68,2,2,22,2,0,0,253,69,1,1,22,2,0,0,252,68,2,2,22,2,0,0
Lang/commit/53,src_java_org_apache_commons_lang_time_DateUtils,225,49,310,85,0,0,51,2,0,0,310,85,0,0,51,2,0,0,310,85,0,0,51,2,0,0,310,85,0,0,51,2,0,0,306,81,0,4,51,2,0,0,310,85,0,0,51,2,0,0
Lang/commit/54,src_java_org_apache_commons_lang_LocaleUtils,69,12,105,36,0,0,14,2,0,0,105,36,0,0,14,2,0,0,105,36,0,0,14,2,0,0,105,36,0,0,14,2,0,0,105,36,0,0,14,2,0,0,105,36,0,0,14,2,0,0
Lang/commit/55,src_java_org_apache_commons_lang_time_StopWatch,62,21,68,6,0,0,23,2,0,0,68,6,0,0,23,2,0,0,68,6,0,0,23,2,0,0,68,6,0,0,23,2,0,0,68,6,0,0,23,2,0,0,68,6,0,0,23,2,0,0
Lang/commit/56,src_java_org_apache_commons_lang_time_FastDateFormat,605,159,605,0,0,0,162,3,0,0,605,0,0,0,162,3,0,0,605,0,0,0,162,3,0,0,605,0,0,0,162,3,0,0,605,0,0,0,162,3,0,0,605,0,0,0,162,3,0,0
Lang/commit/57,src_java_org_apache_commons_lang_LocaleUtils,100,12,105,5,0,0,14,2,0,0,105,5,0,0,14,2,0,0,105,5,0,0,14,2,0,0,105,5,0,0,14,2,0,0,105,5,0,0,14,2,0,0,105,5,0,0,14,2,0,0
Lang/commit/58,src_java_org_apache_commons_lang_math_NumberUtils,548,70,663,115,0,0,72,2,0,0,663,115,0,0,72,2,0,0,663,115,0,0,72,2,0,0,663,115,0,0,72,2,0,0,663,115,0,0,72,2,0,0,663,115,0,0,72,2,0,0
Lang/commit/59,src_java_org_apache_commons_lang_text_StrBuilder,932,140,947,15,2,2,142,2,0,0,949,17,0,0,142,2,0,0,947,15,0,2,142,2,0,0,949,17,0,0,142,2,0,0,949,17,0,0,142,2,0,0,949,17,0,0,142,2,0,0
Lang/commit/6,src_main_java_org_apache_commons_lang3_text_translate_CharSequenceTranslator,18,4,39,21,0,0,6,2,0,0,39,21,0,0,6,2,0,0,39,21,0,0,6,2,0,0,39,21,0,0,6,2,0,0,39,21,0,0,6,2,0,0,39,21,0,0,6,2,0,0
Lang/commit/60,src_java_org_apache_commons_lang_text_StrBuilder,929,139,949,20,0,0,142,3,0,0,949,20,0,0,142,3,0,0,949,20,0,0,142,3,0,0,949,20,0,0,142,3,0,0,949,20,0,0,142,3,0,0,949,20,0,0,142,3,0,0
Lang/commit/61,src_java_org_apache_commons_lang_text_StrBuilder,922,140,949,27,0,0,142,2,0,0,949,27,0,0,142,2,0,0,948,26,0,1,142,2,0,0,949,27,0,0,142,2,0,0,949,27,0,0,142,2,0,0,949,27,0,0,142,2,0,0
Lang/commit/63,src_java_org_apache_commons_lang_time_DurationFormatUtils,236,30,306,70,0,1,32,2,0,0,307,71,1,0,32,2,0,0,306,70,2,1,32,2,0,0,304,68,3,3,32,2,0,0,307,71,0,0,32,2,0,0,304,68,3,3,32,2,0,0
Lang/commit/64,src_java_org_apache_commons_lang_enums_ValuedEnum,23,6,25,2,0,0,8,2,0,0,25,2,0,0,8,2,0,0,25,2,0,0,8,2,0,0,24,1,0,1,8,2,0,0,25,2,0,0,7,1,1,1,24,1,0,1,8,2,0,0
Lang/commit/65,src_java_org_apache_commons_lang_time_DateUtils,225,49,280,55,0,0,51,2,0,0,280,55,0,0,51,2,0,0,280,55,0,0,51,2,0,0,280,55,0,0,51,2,0,0,280,55,0,0,51,2,0,0,280,55,0,0,51,2,0,0
Lang/commit/7,src_main_java_org_apache_commons_lang3_math_NumberUtils,444,63,574,130,0,2,66,3,0,0,574,130,0,2,66,3,0,0,576,132,0,0,66,3,0,0,574,130,0,2,66,3,0,0,571,127,3,5,66,3,0,0,574,130,0,2,66,3,0,0
Lang/commit/8,src_main_java_org_apache_commons_lang3_time_FastDatePrinter,420,122,431,11,0,0,126,4,0,0,431,11,0,0,126,4,0,0,431,11,0,0,126,4,0,0,431,11,0,0,126,4,0,0,431,11,0,0,126,4,0,0,431,11,0,0,126,4,0,0
Lang/commit/9,src_main_java_org_apache_commons_lang3_time_FastDateParser,320,95,351,31,0,0,97,2,0,0,351,31,0,0,97,2,0,0,351,31,0,0,97,2,0,0,351,31,0,0,97,2,0,0,351,31,0,0,97,2,0,0,351,31,0,0,97,2,0,0
Math/commit/1,src_main_java_org_apache_commons_math3_fraction_BigFraction,252,71,303,51,0,0,73,2,0,0,303,51,0,0,73,2,0,0,303,51,0,0,73,2,0,0,303,51,0,0,73,2,0,0,303,51,0,0,73,2,0,0,303,51,0,0,73,2,0,0
Math/commit/1,src_main_java_org_apache_commons_math3_fraction_Fraction,165,48,216,51,0,0,50,2,0,0,216,51,0,0,50,2,0,0,216,51,0,0,50,2,0,0,216,51,0,0,50,2,0,0,216,51,0,0,50,2,0,0,216,51,0,0,50,2,0,0
Math/commit/10,src_main_java_org_apache_commons_math3_analysis_differentiation_DSCompiler,666,54,689,23,0,0,56,2,0,0,689,23,0,0,56,2,0,0,689,23,0,0,56,2,0,0,689,23,0,0,56,2,0,0,689,23,0,0,56,2,0,0,689,23,0,0,56,2,0,0
Math/commit/100,src_java_org_apache_commons_math_estimation_AbstractEstimator,57,21,91,34,0,0,24,3,0,0,91,34,0,0,24,3,0,0,91,34,0,0,24,3,0,0,91,34,0,0,24,3,0,0,91,34,0,0,24,3,0,0,91,34,0,0,24,3,0,0
Math/commit/101,src_java_org_apache_commons_math_complex_ComplexFormat,145,32,185,40,0,0,34,2,0,0,185,40,0,0,34,2,0,0,185,40,0,0,34,2,0,0,185,40,0,0,34,2,0,0,185,40,0,0,34,2,0,0,185,40,0,0,34,2,0,0
Math/commit/102,src_java_org_apache_commons_math_stat_inference_ChiSquareTestImpl,142,18,156,14,0,0,20,2,0,0,155,13,1,1,20,2,0,0,155,13,1,1,20,2,0,0,155,13,1,1,20,2,0,0,153,11,3,3,20,2,0,0,155,13,1,1,20,2,0,0
Math/commit/103,src_java_org_apache_commons_math_distribution_NormalDistributionImpl,52,13,54,2,0,0,15,2,0,0,53,1,1,1,15,2,0,0,53,1,1,1,15,2,0,0,53,1,1,1,15,2,0,0,53,1,1,1,15,2,0,0,53,1,1,1,15,2,0,0
Math/commit/104,src_java_org_apache_commons_math_special_Gamma,67,12,67,0,0,0,14,2,0,0,67,0,0,0,14,2,0,0,67,0,0,0,14,2,0,0,67,0,0,0,14,2,0,0,67,0,0,0,14,2,0,0,67,0,0,0,14,2,0,0
Math/commit/105,src_java_org_apache_commons_math_stat_regression_SimpleRegression,85,30,87,2,0,0,32,2,0,0,87,2,0,0,32,2,0,0,87,2,0,0,32,2,0,0,87,2,0,0,32,2,0,0,87,2,0,0,32,2,0,0,87,2,0,0,32,2,0,0
Math/commit/106,src_java_org_apache_commons_math_fraction_ProperFractionFormat,30,8,69,39,0,0,10,2,0,0,69,39,0,0,10,2,0,0,69,39,0,0,10,2,0,0,69,39,0,0,10,2,0,0,69,39,0,0,10,2,0,0,69,39,0,0,10,2,0,0
Math/commit/11,src_main_java_org_apache_commons_math3_distribution_MultivariateNormalDistribution,71,12,77,6,0,0,14,2,0,0,77,6,0,0,14,2,0,0,77,6,0,0,14,2,0,0,77,6,0,0,14,2,0,0,77,6,0,0,14,2,0,0,77,6,0,0,14,2,0,0
Math/commit/12,src_main_java_org_apache_commons_math3_random_BitsStreamGenerator,62,15,62,0,0,0,16,1,0,0,62,0,0,0,16,1,0,0,62,0,0,0,16,1,0,0,62,0,0,0,16,1,0,0,62,0,0,0,16,1,0,0,62,0,0,0,16,1,0,0
Math/commit/13,src_main_java_org_apache_commons_math3_optimization_general_AbstractLeastSquaresOptimizer,99,32,102,3,0,0,34,2,0,0,101,2,1,1,33,1,0,1,101,2,1,1,34,2,0,0,101,2,1,1,34,2,0,0,101,2,1,1,34,2,0,0,101,2,1,1,34,2,0,0
Math/commit/14,src_main_java_org_apache_commons_math3_optim_nonlinear_vector_jacobian_AbstractLeastSquaresOptimizer,48,14,51,3,0,0,16,2,0,0,50,2,1,1,16,2,0,0,50,2,1,1,16,2,0,0,50,2,1,1,16,2,0,0,50,2,1,1,16,2,0,0,50,2,1,1,16,2,0,0
Math/commit/14,src_main_java_org_apache_commons_math3_optim_nonlinear_vector_Weight,7,3,9,2,0,1,5,2,0,0,10,3,0,0,5,2,0,0,10,3,0,0,5,2,0,0,10,3,0,0,5,2,0,0,9,2,1,1,5,2,0,0,10,3,0,0,5,2,0,0
Math/commit/15,src_main_java_org_apache_commons_math3_util_FastMath,1796,130,1916,120,0,0,132,2,0,0,1916,120,0,0,132,2,0,0,1916,120,0,0,132,2,0,0,1916,120,0,0,132,2,0,0,1916,120,0,0,132,2,0,0,1916,120,0,0,132,2,0,0
Math/commit/16,src_main_java_org_apache_commons_math3_util_FastMath,1787,128,1896,109,0,0,131,3,0,0,1888,101,6,8,131,3,0,0,1888,101,8,8,131,3,0,0,1890,103,6,6,131,3,0,0,1886,99,10,10,131,3,0,0,1892,105,4,4,131,3,0,0
Math/commit/17,src_main_java_org_apache_commons_math3_dfp_Dfp,1407,95,1409,2,0,0,97,2,0,0,1408,1,1,1,97,2,0,0,1408,1,1,1,97,2,0,0,1408,1,1,1,97,2,0,0,1408,1,1,1,97,2,0,0,1408,1,1,1,97,2,0,0
Math/commit/18,src_main_java_org_apache_commons_math3_optimization_direct_CMAESOptimizer,579,108,610,31,0,2,113,5,0,0,612,33,0,0,113,5,0,0,612,33,0,0,113,5,0,0,608,29,4,4,113,5,0,0,612,33,0,0,113,5,0,0,608,29,4,4,113,5,0,0
Math/commit/19,src_main_java_org_apache_commons_math3_optimization_direct_CMAESOptimizer,559,111,603,44,0,0,113,2,0,0,603,44,0,0,113,2,0,0,603,44,0,0,113,2,0,0,602,43,1,1,113,2,0,0,601,42,2,2,113,2,0,0,602,43,1,1,113,2,0,0
Math/commit/2,src_main_java_org_apache_commons_math3_distribution_HypergeometricDistribution,96,23,98,2,0,0,25,2,0,0,98,2,0,0,25,2,0,0,98,2,0,0,25,2,0,0,98,2,0,0,25,2,0,0,98,2,0,0,25,2,0,0,98,2,0,0,25,2,0,0
Math/commit/20,src_main_java_org_apache_commons_math3_optimization_direct_CMAESOptimizer,601,110,603,2,0,0,113,3,0,0,603,2,0,0,113,3,0,0,603,2,0,0,113,3,0,0,603,2,0,0,113,3,0,0,603,2,0,0,113,3,0,0,603,2,0,0,113,3,0,0
Math/commit/21,src_main_java_org_apache_commons_math3_linear_RectangularCholeskyDecomposition,4,4,63,59,0,1,6,2,0,0,64,60,0,0,6,2,0,0,62,58,0,2,6,2,0,0,64,60,0,0,6,2,0,0,62,58,2,2,6,2,0,0,64,60,0,0,6,2,0,0
Math/commit/22,src_main_java_org_apache_commons_math3_distribution_UniformRealDistribution,45,19,47,2,0,0,21,2,0,0,47,2,0,0,21,2,0,0,47,2,0,0,21,2,0,0,47,2,0,0,21,2,0,0,47,2,0,0,21,2,0,0,47,2,0,0,21,2,0,0
Math/commit/22,src_main_java_org_apache_commons_math3_distribution_FDistribution,67,22,69,2,0,0,24,2,0,0,69,2,0,0,24,2,0,0,69,2,0,0,24,2,0,0,69,2,0,0,24,2,0,0,69,2,0,0,24,2,0,0,69,2,0,0,24,2,0,0
Math/commit/23,src_main_java_org_apache_commons_math3_optimization_univariate_BrentOptimizer,24,7,155,131,0,0,9,2,0,0,155,131,0,0,9,2,0,0,155,131,0,0,9,2,0,0,155,131,0,0,9,2,0,0,155,131,0,0,9,2,0,0,155,131,0,0,9,2,0,0
Math/commit/24,src_main_java_org_apache_commons_math3_optimization_univariate_BrentOptimizer,24,7,153,129,0,2,9,2,0,0,155,131,0,0,9,2,0,0,153,129,0,2,9,2,0,0,155,131,0,0,9,2,0,0,155,131,0,0,9,2,0,0,155,131,0,0,9,2,0,0
Math/commit/25,src_main_java_org_apache_commons_math3_optimization_fitting_HarmonicFitter,52,11,107,55,0,0,14,3,0,0,107,55,0,0,14,3,0,0,107,55,0,0,14,3,0,0,107,55,0,0,14,3,0,0,107,55,0,0,14,3,0,0,107,55,0,0,14,3,0,0
Math/commit/26,src_main_java_org_apache_commons_math3_fraction_Fraction,165,47,216,51,0,0,49,2,0,0,216,51,0,0,49,2,0,0,216,51,0,0,49,2,0,0,216,51,0,0,49,2,0,0,216,51,0,0,49,2,0,0,216,51,0,0,49,2,0,0
Math/commit/27,src_main_java_org_apache_commons_math3_fraction_Fraction,214,47,215,1,0,1,49,2,0,0,214,0,0,2,48,1,0,1,216,2,0,0,49,2,0,0,216,2,0,0,49,2,0,0,216,2,0,0,49,2,0,0,216,2,0,0,49,2,0,0
Math/commit/28,src_main_java_org_apache_commons_math3_optimization_linear_SimplexSolver,49,10,97,48,0,0,12,2,0,0,97,48,0,0,12,2,0,0,97,48,0,0,12,2,0,0,97,48,0,0,12,2,0,0,96,47,1,1,12,2,0,0,97,48,0,0,12,2,0,0
Math/commit/29,src_main_java_org_apache_commons_math3_linear_OpenMapRealVector,387,66,402,15,0,0,69,3,0,0,399,12,0,3,68,2,0,1,400,13,0,2,69,3,0,0,401,14,1,1,69,3,0,0,402,15,1,0,69,3,0,0,401,14,1,1,69,3,0,0
Math/commit/3,src_main_java_org_apache_commons_math3_util_MathArrays,524,47,565,41,0,0,49,2,0,0,565,41,0,0,49,2,0,0,565,41,0,0,49,2,0,0,565,41,0,0,49,2,0,0,565,41,0,0,49,2,0,0,565,41,0,0,49,2,0,0
Math/commit/30,src_main_java_org_apache_commons_math3_stat_inference_MannWhitneyUTest,32,7,39,7,0,0,9,2,0,0,39,7,0,0,9,2,0,0,39,7,0,0,9,2,0,0,39,7,0,0,9,2,0,0,39,7,0,0,9,2,0,0,39,7,0,0,9,2,0,0
Math/commit/31,src_main_java_org_apache_commons_math3_util_ContinuedFraction,8,7,37,29,6,5,9,2,0,0,42,34,3,0,9,2,0,0,40,32,1,2,9,2,0,0,42,34,3,0,9,2,0,0,41,33,4,1,9,2,0,0,42,34,3,0,9,2,0,0
