"ParentTypesPair","First","Second","URL","FileName"
"SingleVariableDeclaration:VariableDeclarationStatement","PrimitiveType: int [15767,15770]","PrimitiveType: int [13794,13797]","Closure/148","src_com_google_javascript_jscomp_SourceMap.java"
"SingleVariableDeclaration:VariableDeclarationStatement","PrimitiveType: int [15652,15655]","PrimitiveType: int [13804,13807]","Closure/148","src_com_google_javascript_jscomp_SourceMap.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [7777,7780]","PrimitiveType: int [10861,10864]","Closure/148","src_com_google_javascript_jscomp_SourceMap.java"
"SingleVariableDeclaration:VariableDeclarationStatement","PrimitiveType: int [15594,15597]","PrimitiveType: int [13813,13816]","Closure/148","src_com_google_javascript_jscomp_SourceMap.java"
"CastExpression:VariableDeclarationStatement","SimpleType: ObjectType [28339,28349]","SimpleType: JSType [28325,28331]","Closure/152","src_com_google_javascript_rhino_jstype_FunctionType.java"
"ParameterizedType:SingleVariableDeclaration","SimpleType: List [7001,7005]","SimpleType: String [6977,6983]","Closure/158","src_com_google_javascript_jscomp_DiagnosticGroups.java"
"FieldDeclaration:ParameterizedType","SimpleType: List [47426,47430]","SimpleType: WarningGuardSpec [47344,47360]","Closure/158","src_com_google_javascript_jscomp_AbstractCommandLineRunner.java"
"ParameterizedType:SingleVariableDeclaration","SimpleType: List [47556,47560]","SimpleType: WarningGuardSpec [47469,47485]","Closure/158","src_com_google_javascript_jscomp_AbstractCommandLineRunner.java"
"MethodDeclaration:SingleVariableDeclaration","PrimitiveType: boolean [3889,3896]","PrimitiveType: boolean [3488,3495]","Closure/165","src_com_google_javascript_rhino_jstype_RecordType.java"
"ParameterizedType:VariableDeclarationStatement","SimpleType: Node [24411,24415]","SimpleType: Node [24628,24632]","Closure/175","src_com_google_javascript_jscomp_FunctionInjector.java"
"ClassInstanceCreation:VariableDeclarationStatement","ParameterizedType: CollatingIterator<E> [25497,25517]","ParameterizedType: Comparator<E> [25531,25544]","Collections/25","src_main_java_org_apache_commons_collections4_IteratorUtils.java"
"MethodDeclaration:ParameterizedType","SimpleType: IOException [29753,29764]","SimpleType: Map [29980,29983]","Compress/10","src_main_java_org_apache_commons_compress_archivers_zip_ZipFile.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [4142,4145]","PrimitiveType: int [4772,4775]","Compress/2","src_main_java_org_apache_commons_compress_archivers_ar_ArArchiveInputStream.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [4188,4191]","PrimitiveType: int [4695,4698]","Compress/2","src_main_java_org_apache_commons_compress_archivers_ar_ArArchiveInputStream.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [27723,27726]","PrimitiveType: int [27627,27630]","Compress/22","src_main_java_org_apache_commons_compress_compressors_bzip2_BZip2CompressorInputStream.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [27860,27863]","PrimitiveType: int [27490,27493]","Compress/22","src_main_java_org_apache_commons_compress_compressors_bzip2_BZip2CompressorInputStream.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [26936,26939]","PrimitiveType: int [26613,26616]","Compress/22","src_main_java_org_apache_commons_compress_compressors_bzip2_BZip2CompressorInputStream.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [26801,26804]","PrimitiveType: int [26748,26751]","Compress/22","src_main_java_org_apache_commons_compress_compressors_bzip2_BZip2CompressorInputStream.java"
"ClassInstanceCreation:MethodDeclaration","SimpleType: IOException [3921,3932]","SimpleType: IOException [4036,4047]","Compress/3","src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream.java"
"ClassInstanceCreation:MethodDeclaration","SimpleType: IOException [37363,37374]","SimpleType: ByteArrayInputStream [37463,37483]","Compress/36","src_main_java_org_apache_commons_compress_archivers_sevenz_SevenZFile.java"
"ClassInstanceCreation:TypeDeclaration","ParameterizedType: Iterator<CSVRecord> [18814,18833]","ParameterizedType: Iterator<CSVRecord> [18992,19011]","Csv/16","src_main_java_org_apache_commons_csv_CSVParser.java"
"CastExpression:ClassInstanceCreation","ParameterizedType: TypeAdapter<T2> [27325,27340]","ParameterizedType: TypeAdapter<T1> [27346,27361]","Gson/2","gson_src_main_java_com_google_gson_internal_bind_TypeAdapters.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [34026,34029]","PrimitiveType: int [34021,34024]","JacksonCore/10","src_main_java_com_fasterxml_jackson_core_sym_ByteQuadsCanonicalizer.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [33991,33994]","PrimitiveType: int [34056,34059]","JacksonCore/10","src_main_java_com_fasterxml_jackson_core_sym_ByteQuadsCanonicalizer.java"
"ClassInstanceCreation:MethodDeclaration","SimpleType: JsonLocation [91981,91993]","SimpleType: JsonLocation [92050,92062]","JacksonCore/12","src_main_java_com_fasterxml_jackson_core_json_ReaderBasedJsonParser.java"
"ClassInstanceCreation:MethodDeclaration","SimpleType: JsonLocation [91864,91876]","SimpleType: JsonLocation [92221,92233]","JacksonCore/12","src_main_java_com_fasterxml_jackson_core_json_ReaderBasedJsonParser.java"
"ArrayType:CastExpression","PrimitiveType: byte [68000,68004]","PrimitiveType: byte [69305,69309]","JacksonCore/17","src_main_java_com_fasterxml_jackson_core_json_UTF8JsonGenerator.java"
"ArrayType:CastExpression","PrimitiveType: byte [67816,67820]","PrimitiveType: byte [69489,69493]","JacksonCore/17","src_main_java_com_fasterxml_jackson_core_json_UTF8JsonGenerator.java"
"MethodDeclaration:SingleVariableDeclaration","PrimitiveType: int [67234,67237]","PrimitiveType: int [68614,68617]","JacksonCore/17","src_main_java_com_fasterxml_jackson_core_json_UTF8JsonGenerator.java"
"MethodDeclaration:SingleVariableDeclaration","PrimitiveType: int [67168,67171]","PrimitiveType: int [68680,68683]","JacksonCore/17","src_main_java_com_fasterxml_jackson_core_json_UTF8JsonGenerator.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [89630,89633]","PrimitiveType: int [90472,90475]","JacksonCore/2","src_main_java_com_fasterxml_jackson_core_json_UTF8StreamJsonParser.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [89783,89786]","PrimitiveType: int [90319,90322]","JacksonCore/2","src_main_java_com_fasterxml_jackson_core_json_UTF8StreamJsonParser.java"
"ParameterizedType:SingleVariableDeclaration","SimpleType: MapSerializer [827,840]","SimpleType: JsonSerializer [877,891]","JacksonDatabind/10","src_main_java_com_fasterxml_jackson_databind_ser_AnyGetterWriter.java"
"InstanceofExpression:MethodDeclaration","SimpleType: JsonMappingException [2659,2679]","SimpleType: ContextualSerializer [3086,3106]","JacksonDatabind/10","src_main_java_com_fasterxml_jackson_databind_ser_AnyGetterWriter.java"
"CastExpression:ParameterizedType","SimpleType: MapSerializer [2797,2810]","SimpleType: JsonSerializer [3122,3136]","JacksonDatabind/10","src_main_java_com_fasterxml_jackson_databind_ser_AnyGetterWriter.java"
"ParameterizedType:VariableDeclarationStatement","SimpleType: MapSerializer [18118,18131]","SimpleType: JsonSerializer [18118,18132]","JacksonDatabind/10","src_main_java_com_fasterxml_jackson_databind_ser_BeanSerializerFactory.java"
"SingleVariableDeclaration:VariableDeclarationStatement","PrimitiveType: int [17476,17479]","PrimitiveType: int [17996,17999]","JacksonDatabind/104","src_main_java_com_fasterxml_jackson_databind_util_StdDateFormat.java"
"SingleVariableDeclaration:VariableDeclarationStatement","PrimitiveType: int [17497,17500]","PrimitiveType: int [17975,17978]","JacksonDatabind/104","src_main_java_com_fasterxml_jackson_databind_util_StdDateFormat.java"
"MethodDeclaration:ParameterizedType","SimpleType: IOException [24447,24458]","SimpleType: Class [24557,24562]","JacksonDatabind/2","src_main_java_com_fasterxml_jackson_databind_util_TokenBuffer.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType: JsonMappingException [36133,36153]","SimpleType: SerializationConfig [37230,37249]","JacksonDatabind/22","src_main_java_com_fasterxml_jackson_databind_ser_BasicSerializerFactory.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType: JsonMappingException [31978,31998]","SimpleType: SerializationConfig [32571,32590]","JacksonDatabind/22","src_main_java_com_fasterxml_jackson_databind_ser_BasicSerializerFactory.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType: JsonMappingException [27199,27219]","SimpleType: SerializationConfig [27593,27612]","JacksonDatabind/22","src_main_java_com_fasterxml_jackson_databind_ser_BasicSerializerFactory.java"
"MethodDeclaration:SingleVariableDeclaration","PrimitiveType: boolean [8009,8016]","PrimitiveType: boolean [7961,7968]","JacksonDatabind/36","src_main_java_com_fasterxml_jackson_databind_util_StdDateFormat.java"
"ClassInstanceCreation:VariableDeclarationStatement","SimpleType: SimpleType [4390,4400]","SimpleType: TypeBindings [4379,4391]","JacksonDatabind/38","src_main_java_com_fasterxml_jackson_databind_type_SimpleType.java"
"ParameterizedType:VariableDeclarationStatement","SimpleType: TypeBindings [15538,15550]","SimpleType: Object [4493,4499]","JacksonDatabind/53","src_main_java_com_fasterxml_jackson_databind_type_TypeFactory.java"
"ClassInstanceCreation:ParameterizedType","SimpleType: Default [3403,3410]","SimpleType: Enum [3562,3566]","JacksonDatabind/55","src_main_java_com_fasterxml_jackson_databind_ser_std_StdKeySerializers.java"
"ClassInstanceCreation:VariableDeclarationStatement","SimpleType: Object [11478,11484]","SimpleType: TokenBuffer [11483,11494]","JacksonDatabind/66","src_main_java_com_fasterxml_jackson_databind_deser_std_StdKeyDeserializer.java"
"MethodDeclaration:VariableDeclarationStatement","SimpleType: IOException [7001,7012]","SimpleType: QName [7147,7152]","JacksonXml/4","src_main_java_com_fasterxml_jackson_dataformat_xml_ser_XmlSerializerProvider.java"
"ClassInstanceCreation:MethodDeclaration","SimpleType: Document [2599,2607]","SimpleType: Parser [2738,2744]","Jsoup/3","src_main_java_org_jsoup_parser_Parser.java"
"ClassInstanceCreation:FieldDeclaration","ParameterizedType: HashMap<String,String> [2527,2550]","ParameterizedType: Stack<> [2604,2611]","Jsoup/73","src_main_java_org_jsoup_helper_W3CDom.java"
"ParameterizedType:TypeDeclaration","SimpleType: Node [117,121]","SimpleType: Node [184,188]","Jsoup/79","src_main_java_org_jsoup_nodes_LeafNode.java"
"ClassInstanceCreation:VariableDeclarationStatement","SimpleType: QName [2533,2538]","SimpleType: QName [1515,1520]","JxPath/18","src_java_org_apache_commons_jxpath_ri_axes_AttributeContext.java"
"ClassInstanceCreation:TypeDeclaration","SimpleType: EvalContext [1321,1332]","SimpleType: NodeNameTest [1498,1510]","JxPath/18","src_java_org_apache_commons_jxpath_ri_axes_AttributeContext.java"
"ParameterizedType:TypeDeclaration","SimpleType: ObjectInputStream [9330,9347]","SimpleType: Class [9455,9460]","Lang/13","src_main_java_org_apache_commons_lang3_SerializationUtils.java"
"ParameterizedType:SingleVariableDeclaration","ParameterizedType: TypeVariable<?> [8141,8156]","ParameterizedType: TypeVariable<?> [8131,8146]","Lang/15","src_main_java_org_apache_commons_lang3_reflect_TypeUtils.java"
"VariableDeclarationExpression:VariableDeclarationStatement","PrimitiveType: int [54702,54705]","PrimitiveType: int [54685,54688]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"ArrayType:VariableDeclarationStatement","PrimitiveType: char [60788,60792]","PrimitiveType: char [61523,61527]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: boolean [66402,66409]","PrimitiveType: boolean [63290,63297]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"ArrayType:VariableDeclarationStatement","PrimitiveType: char [61064,61068]","PrimitiveType: char [61175,61179]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"MethodDeclaration:VariableDeclarationExpression","PrimitiveType: int [62472,62475]","PrimitiveType: int [63013,63016]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"MethodDeclaration:VariableDeclarationExpression","PrimitiveType: int [61023,61026]","PrimitiveType: int [61140,61143]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"VariableDeclarationExpression:VariableDeclarationStatement","PrimitiveType: int [61105,61108]","PrimitiveType: int [61346,61349]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"ArrayType:VariableDeclarationStatement","PrimitiveType: char [66440,66444]","PrimitiveType: char [63421,63425]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"VariableDeclarationExpression:VariableDeclarationStatement","PrimitiveType: int [66718,66721]","PrimitiveType: int [67601,67604]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"VariableDeclarationExpression:VariableDeclarationStatement","PrimitiveType: int [66554,66557]","PrimitiveType: int [63211,63214]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"VariableDeclarationExpression:VariableDeclarationStatement","PrimitiveType: int [66636,66639]","PrimitiveType: int [67634,67637]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"ArrayType:VariableDeclarationStatement","PrimitiveType: char [66677,66681]","PrimitiveType: char [67487,67491]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"VariableDeclarationExpression:VariableDeclarationStatement","PrimitiveType: int [62432,62435]","PrimitiveType: int [61564,61567]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"MethodDeclaration:VariableDeclarationExpression","PrimitiveType: int [62274,62277]","PrimitiveType: int [61482,61485]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: int [60753,60756]","PrimitiveType: int [61422,61425]","Lang/30","src_main_java_org_apache_commons_lang3_StringUtils.java"
"VariableDeclarationExpression:VariableDeclarationStatement","PrimitiveType: int [57418,57421]","PrimitiveType: int [57413,57416]","Lang/31","src_main_java_org_apache_commons_lang3_StringUtils.java"
"ArrayType:ClassInstanceCreation","SimpleType: T [139532,139533]","SimpleType: IllegalArgumentException [139594,139618]","Lang/35","src_main_java_org_apache_commons_lang3_ArrayUtils.java"
"ClassInstanceCreation:TypeLiteral","SimpleType: Object [127668,127674]","SimpleType: IllegalArgumentException [127671,127695]","Lang/35","src_main_java_org_apache_commons_lang3_ArrayUtils.java"
"VariableDeclarationExpression:VariableDeclarationStatement","PrimitiveType: int [25174,25177]","PrimitiveType: int [25140,25143]","Lang/65","src_java_org_apache_commons_lang_time_DateUtils.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType: Calendar [34751,34759]","SimpleType: TimeZone [34718,34726]","Lang/8","src_main_java_org_apache_commons_lang3_time_FastDatePrinter.java"
"MethodDeclaration:SingleVariableDeclaration","PrimitiveType: double [47408,47414]","PrimitiveType: double [47452,47458]","Math/15","src_main_java_org_apache_commons_math3_util_FastMath.java"
"MethodDeclaration:SingleVariableDeclaration","PrimitiveType: double [47387,47393]","PrimitiveType: double [47473,47479]","Math/15","src_main_java_org_apache_commons_math3_util_FastMath.java"
"MethodDeclaration:SingleVariableDeclaration","PrimitiveType: double [14119,14125]","PrimitiveType: double [14189,14195]","Math/16","src_main_java_org_apache_commons_math3_util_FastMath.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: double [15638,15644]","PrimitiveType: double [15373,15379]","Math/16","src_main_java_org_apache_commons_math3_util_FastMath.java"
"MethodDeclaration:SingleVariableDeclaration","PrimitiveType: double [14107,14113]","PrimitiveType: double [14201,14207]","Math/16","src_main_java_org_apache_commons_math3_util_FastMath.java"
"ArrayType:VariableDeclarationStatement","PrimitiveType: double [14840,14846]","PrimitiveType: double [14956,14962]","Math/16","src_main_java_org_apache_commons_math3_util_FastMath.java"
"ArrayType:VariableDeclarationStatement","PrimitiveType: double [14581,14587]","PrimitiveType: double [14934,14940]","Math/16","src_main_java_org_apache_commons_math3_util_FastMath.java"
"SingleVariableDeclaration:VariableDeclarationStatement","PrimitiveType: double [15650,15656]","PrimitiveType: double [15330,15336]","Math/16","src_main_java_org_apache_commons_math3_util_FastMath.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: double [16239,16245]","PrimitiveType: double [16013,16019]","Math/16","src_main_java_org_apache_commons_math3_util_FastMath.java"
"ArrayCreation:VariableDeclarationStatement","ArrayType: double[] [41187,41195]","ArrayType: double[] [41185,41201]","Math/18","src_main_java_org_apache_commons_math3_optimization_direct_CMAESOptimizer.java"
"ArrayType:VariableDeclarationStatement","PrimitiveType: int [3242,3245]","PrimitiveType: int [3453,3456]","Math/21","src_main_java_org_apache_commons_math3_linear_RectangularCholeskyDecomposition.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: double [8877,8883]","PrimitiveType: double [8796,8802]","Math/65","src_main_java_org_apache_commons_math_optimization_general_AbstractLeastSquaresOptimizer.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: double [8475,8481]","PrimitiveType: double [8683,8689]","Math/65","src_main_java_org_apache_commons_math_optimization_general_AbstractLeastSquaresOptimizer.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: double [4121,4127]","PrimitiveType: double [4206,4212]","Math/66","src_main_java_org_apache_commons_math_optimization_univariate_BrentOptimizer.java"
"MethodDeclaration:SingleVariableDeclaration","PrimitiveType: double [2726,2732]","PrimitiveType: double [3534,3540]","Math/66","src_main_java_org_apache_commons_math_optimization_univariate_BrentOptimizer.java"
"ArrayCreation:CastExpression","ArrayType: T[] [6991,6994]","ArrayType: Object[] [7005,7023]","Math/8","src_main_java_org_apache_commons_math3_distribution_DiscreteDistribution.java"
"CastExpression:MethodDeclaration","PrimitiveType: double [8305,8311]","PrimitiveType: double [9483,9489]","Math/92","src_java_org_apache_commons_math_util_MathUtils.java"
"SingleVariableDeclaration:VariableDeclarationExpression","PrimitiveType: int [8344,8347]","PrimitiveType: int [6793,6796]","Math/92","src_java_org_apache_commons_math_util_MathUtils.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: double [9191,9197]","PrimitiveType: double [9400,9406]","Math/92","src_java_org_apache_commons_math_util_MathUtils.java"
"SingleVariableDeclaration:VariableDeclarationExpression","PrimitiveType: int [8357,8360]","PrimitiveType: int [6504,6507]","Math/92","src_java_org_apache_commons_math_util_MathUtils.java"
"SingleVariableDeclaration:VariableDeclarationExpression","PrimitiveType: int [9227,9230]","PrimitiveType: int [7501,7504]","Math/92","src_java_org_apache_commons_math_util_MathUtils.java"
"MethodDeclaration:VariableDeclarationStatement","PrimitiveType: double [10097,10103]","PrimitiveType: double [8721,8727]","Math/92","src_java_org_apache_commons_math_util_MathUtils.java"
"ClassInstanceCreation:TypeLiteral","SimpleType: UnsupportedOperationException [4305,4334]","SimpleType: Object [4555,4561]","Mockito/1","src_org_mockito_internal_invocation_InvocationMatcher.java"
"SingleVariableDeclaration:VariableDeclarationStatement","ParameterizedType: Constructor<T> [725,739]","ParameterizedType: Constructor<?> [767,781]","Mockito/21","src_org_mockito_internal_creation_instance_ConstructorInstantiator.java"
"ClassInstanceCreation:ParameterizedType","SimpleType: Answer [4809,4815]","SimpleType: SerializableAnswer [5222,5240]","Mockito/23","src_org_mockito_internal_stubbing_defaultanswers_ReturnsDeepStubs.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType: Object [3208,3214]","SimpleType: Object [4375,4381]","Mockito/25","src_org_mockito_internal_stubbing_defaultanswers_ReturnsDeepStubs.java"
"MethodDeclaration:ParameterizedType","SimpleType: Class [3138,3143]","SimpleType: MockSettings [3521,3533]","Mockito/25","src_org_mockito_internal_stubbing_defaultanswers_ReturnsDeepStubs.java"
"SingleVariableDeclaration:VariableDeclarationStatement","SimpleType: Matcher [4559,4566]","SimpleType: Matcher [4471,4478]","Mockito/3","src_org_mockito_internal_invocation_InvocationMatcher.java"
"ClassInstanceCreation:MethodDeclaration","SimpleType: Throwable [6426,6435]","SimpleType: Reporter [6560,6568]","Mockito/36","src_org_mockito_internal_invocation_Invocation.java"
"CastExpression:MethodDeclaration","SimpleType: T [10943,10944]","SimpleType: T [11090,11091]","Mockito/6","src_org_mockito_Matchers.java"
"ClassInstanceCreation:MethodDeclaration","SimpleType: T [10902,10903]","SimpleType: InstanceOf [11152,11162]","Mockito/6","src_org_mockito_Matchers.java"
"CastExpression:VariableDeclarationStatement","PrimitiveType: int [41572,41575]","PrimitiveType: int [41638,41641]","Time/13","src_main_java_org_joda_time_format_PeriodFormatterBuilder.java"
"CastExpression:VariableDeclarationStatement","PrimitiveType: int [40980,40983]","PrimitiveType: int [41030,41033]","Time/13","src_main_java_org_joda_time_format_PeriodFormatterBuilder.java"
"CastExpression:VariableDeclarationStatement","PrimitiveType: int [40462,40465]","PrimitiveType: int [40486,40489]","Time/13","src_main_java_org_joda_time_format_PeriodFormatterBuilder.java"
"CastExpression:VariableDeclarationStatement","PrimitiveType: int [40449,40452]","PrimitiveType: int [40499,40502]","Time/13","src_main_java_org_joda_time_format_PeriodFormatterBuilder.java"
"CastExpression:VariableDeclarationStatement","PrimitiveType: int [40993,40996]","PrimitiveType: int [41017,41020]","Time/13","src_main_java_org_joda_time_format_PeriodFormatterBuilder.java"
"MethodDeclaration:SingleVariableDeclaration","PrimitiveType: long [37991,37995]","PrimitiveType: long [38284,38288]","Time/6","src_main_java_org_joda_time_chrono_GJChronology.java"
"MethodDeclaration:SingleVariableDeclaration","PrimitiveType: long [38000,38004]","PrimitiveType: long [38275,38279]","Time/6","src_main_java_org_joda_time_chrono_GJChronology.java"
